Close,High,Low,Open,Volume,Daily_Range,MA_20,MA_50,MA_200,Volatility_20D,Volume_MA_20,RSI_14,MACD,MACD_Signal,BB_Upper,BB_Lower,BB_Middle,Daily_Return_Pct
-0.5868483169079489,-0.5873112718191394,-0.5864712120669959,-0.5868475198344965,1.1572999353436824,-0.5383960170976131,-0.5861189959351449,-0.5852234531847214,-0.5855107895115638,2.0051657099473292,1.7853495870700469,0.46812774169516225,-0.12871975585496334,-0.13950043415518035,-0.5875854826499914,-0.5840066150318416,-0.5861189959351449,7.0387
-0.5867811062772821,-0.587217653568955,-0.5863707189284801,-0.5867530844483437,1.9706222113331375,-0.5386344035095048,-0.5861087443190182,-0.5852105381546319,-0.5855062362828661,2.1039834628232548,1.9832283386002612,0.37734300132483056,-0.12827746413730554,-0.1394062993697986,-0.5875520878393493,-0.5840209737862817,-0.5861087443190182,4.6801
-0.5867853601146661,-0.5872395821680972,-0.5863440925413521,-0.5866858736780189,0.21122406445997874,-0.5408990744224755,-0.5860976384015475,-0.5851984841265485,-0.5855007724084291,2.1039834628232548,2.0261247177017645,0.43663099503606767,-0.12796785993494506,-0.13926509719172595,-0.5875260235968971,-0.5840281531635018,-0.5860976384015475,-0.283
-0.5868125846739235,-0.5872488596523499,-0.5863440925413521,-0.586690127524242,-0.4798363470507465,-0.5413361161776103,-0.5860865324840767,-0.5851864300984649,-0.5854962191797316,2.015160831979618,2.0110578076867736,0.2297406003145632,-0.12792363076317928,-0.1391709624063442,-0.5875121769680943,-0.5840191789419767,-0.5860865324840767,-1.8161
-0.5867674939976534,-0.587217653568955,-0.5863389390470692,-0.5867173521400698,0.49929708338130613,-0.5401044530495034,-0.5860720093612304,-0.5851735150683754,-0.5854907553052946,2.016500384416935,1.8839049043445757,0.9794866874545822,-0.12770248490435038,-0.13902976022827154,-0.587492628786255,-0.5840093072982991,-0.5860720093612304,3.0636
-0.5867453740432567,-0.5872041590464059,-0.5862848273570992,-0.5866501413697449,-0.32714190532742,-0.541971813275988,-0.5860566319370402,-0.58515973903628,-0.5854852914308576,2.0133060670664094,1.882250498539008,1.4896104666783516,-0.12748133904552147,-0.1388885580501989,-0.5874738951119924,-0.583998538232469,-0.5860566319370402,1.4582
-0.5867385679034421,-0.5871948815621534,-0.5863028645870892,-0.5866501413697449,0.42373694727079403,-0.5407004190792325,-0.5860438174168816,-0.5851459630041846,-0.5854807382021601,1.9220104163384941,1.9048804065223082,1.6316546182781901,-0.12734865153022412,-0.13870028847943539,-0.5874527179149999,-0.583994948543859,-0.5860438174168816,0.4422
-0.5867947185569108,-0.5871948815621534,-0.5863483871199211,-0.5866433352157879,1.3469873603711138,-0.5385946724408561,-0.5860386916088183,-0.5851339089761012,-0.5854761849734625,1.7683740560277477,1.7394989118871724,0.8992008626372822,-0.12752556821728725,-0.13860615369405363,-0.5874429438240802,-0.5839940511217065,-0.5860386916088183,-3.6324
-0.5868032262316788,-0.5872665712131956,-0.5863707189284801,-0.586703739832156,0.8920523742057389,-0.5409388054911242,-0.5860327114994108,-0.5851209939460118,-0.5854716317447651,1.7606458688893802,1.7532659316263604,0.5502663163159386,-0.12770248490435038,-0.13860615369405363,-0.587434798748314,-0.583991358855249,-0.5860327114994108,-0.5711
-0.5867538817180246,-0.5872134365306585,-0.586330349889931,-0.586707993678379,-0.035133462650336754,-0.5403031083927463,-0.5860250227873158,-0.5851080789159222,-0.585466167870328,1.8198953036168644,1.7200596436717528,0.9646646890267733,-0.12774671407611615,-0.1385590863013627,-0.5874201376119345,-0.583991358855249,-0.5860250227873158,3.3314
